ビール,16.75235849056604
付き出し,9.7
単品 サワー,5.75
単品 ソフトドリンク,3.2421052631578946
単品 果実酒,3.168539325842697
囲炉裏焼き,8.85
大和の和え野菜,9.307692307692308
山賊の〆,6.791666666666667
山賊の揚げ物,3.812977099236641
山賊の甘味,2.021505376344086
山賊の肴,4.536144578313253
山賊の逸品,5.265037593984962
溶岩焼き,3.150442477876106
馬刺し,3.193877551020408
鮮魚,13.189655172413794
〆,1.0
とり刺身,1.0
ドリンク,1.0
ワイン,1.0
一品料理,1.0
単品 ウィスキー,1.0
単品 スピリッツ,1.0
単品 リキュール,1.0
大和の地酒,1.0
山口の地酒,1.0
甘,1.0
芋焼酎グラス,1.0
飲み放題メニュー,1.0
麦焼酎グラス,1.0
